datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2022-01-20,8.1,1.7,5.2,4.4,-2.3,1.1,-1.9,60.2,0.0,0.0,0.0,,0.0,0.0,53.6,33.3,215.0,1024.7,45.6,11.3,138.4,12.0,5,10.0,2022-01-20T08:24:38,2022-01-20T18:06:12,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-01-21,10.3,1.6,6.6,10.3,-2.2,3.5,3.3,80.5,12.372,100.0,12.5,"rain,snow",0.0,0.0,51.1,28.6,235.3,1017.7,77.6,9.4,40.3,3.4,3,10.0,2022-01-21T08:24:01,2022-01-21T18:07:23,0.62,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-01-22,2.0,-0.7,0.8,0.0,-4.1,-2.2,-2.6,78.6,6.748,100.0,12.5,"rain,snow",2.9,1.3,33.5,15.5,344.7,1017.1,85.8,9.4,24.0,2.0,1,10.0,2022-01-22T08:23:22,2022-01-22T18:08:36,0.65,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-01-23,2.0,-1.8,-0.5,-3.3,-8.5,-5.3,-2.9,85.0,1.571,100.0,12.5,"rain,snow",1.2,3.2,48.4,29.7,346.6,1018.6,85.0,8.6,62.3,5.5,4,10.0,2022-01-23T08:22:42,2022-01-23T18:09:49,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-01-24,0.9,-2.8,-0.7,-3.7,-8.6,-5.5,-1.7,92.9,6.071,100.0,16.67,"rain,snow",0.6,1.4,31.4,29.7,342.1,1023.8,87.5,7.2,67.8,5.8,2,10.0,2022-01-24T08:21:59,2022-01-24T18:11:02,0.72,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-01-25,0.2,-3.3,-0.5,0.0,-8.1,-4.7,-3.3,81.8,10.47,100.0,12.5,"rain,snow",4.1,3.2,42.5,18.2,3.7,1026.2,82.0,9.7,120.8,10.5,4,10.0,2022-01-25T08:21:14,2022-01-25T18:12:15,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-01-26,1.8,-7.7,-0.7,0.5,-10.5,-3.6,-5.4,71.4,119.275,100.0,8.33,"rain,snow",2.3,2.6,35.3,15.3,342.8,1023.0,73.8,11.1,116.5,10.2,4,10.0,2022-01-26T08:20:27,2022-01-26T18:13:29,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-01-27,4.8,1.0,3.1,4.7,-1.8,1.2,-1.8,70.4,93.375,100.0,4.17,"rain,snow",0.0,0.0,17.3,13.3,267.8,1024.3,83.9,11.2,49.7,4.2,2,10.0,2022-01-27T08:19:39,2022-01-27T18:14:43,0.83,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-01-28,6.9,3.1,5.0,3.8,-0.5,1.6,-0.4,68.6,1.659,100.0,4.17,rain,0.0,0.0,41.1,22.4,207.6,1021.2,44.1,11.3,148.7,12.9,5,10.0,2022-01-28T08:18:48,2022-01-28T18:15:58,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-01-29,7.6,3.9,6.3,7.0,1.9,4.3,1.6,72.0,31.755,100.0,4.17,rain,0.0,0.0,25.6,20.9,152.6,1022.2,75.3,10.8,88.9,7.6,4,10.0,2022-01-29T08:17:56,2022-01-29T18:17:13,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-01-30,7.8,-1.5,4.0,4.8,-4.6,2.0,0.7,80.1,0.0,0.0,0.0,rain,0.0,0.0,46.4,23.9,244.5,1017.0,48.6,10.1,127.3,11.1,5,10.0,2022-01-30T08:17:02,2022-01-30T18:18:27,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-01-31,9.2,3.2,6.5,7.3,2.0,4.7,0.3,64.9,0.0,0.0,0.0,,0.0,0.0,42.8,21.8,252.3,1012.9,31.8,11.3,104.5,9.0,5,10.0,2022-01-31T08:16:06,2022-01-31T18:19:42,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-01,9.7,4.0,7.2,7.7,3.0,5.5,1.9,69.7,0.55,100.0,8.33,rain,0.0,0.0,34.2,16.2,127.7,1008.5,72.8,11.1,72.1,6.2,3,10.0,2022-02-01T08:15:08,2022-02-01T18:20:57,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-02,10.1,5.3,7.7,10.1,1.9,6.3,5.8,88.4,9.014,100.0,16.67,rain,0.0,0.0,41.9,21.4,6.5,1006.3,89.6,8.9,32.0,2.9,2,10.0,2022-02-02T08:14:09,2022-02-02T18:22:13,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-03,6.0,2.3,4.3,3.8,-2.7,0.2,2.7,89.8,22.59,100.0,12.5,rain,0.0,0.0,44.3,26.2,8.6,1011.0,89.6,9.7,14.1,1.2,1,10.0,2022-02-03T08:13:08,2022-02-03T18:23:28,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-04,6.6,1.9,4.6,4.1,0.0,1.8,-0.9,68.1,1.344,100.0,8.33,rain,0.0,0.0,35.6,19.7,29.5,1021.0,54.0,11.2,120.9,10.4,5,10.0,2022-02-04T08:12:05,2022-02-04T18:24:43,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-05,8.0,0.1,5.2,6.0,-1.2,2.8,0.0,69.7,0.0,0.0,0.0,,0.0,0.0,32.5,17.6,211.0,1020.3,12.8,11.1,154.2,13.2,5,10.0,2022-02-05T08:11:00,2022-02-05T18:25:58,0.13,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-02-06,10.5,5.3,7.5,10.5,3.3,6.2,4.0,79.1,0.0,0.0,0.0,,0.0,0.0,21.2,12.6,259.7,1022.8,29.4,10.6,115.0,9.9,5,10.0,2022-02-06T08:09:54,2022-02-06T18:27:13,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-02-07,12.8,4.1,9.5,12.8,3.6,8.6,4.1,70.5,0.175,100.0,4.17,rain,0.0,0.0,59.0,29.5,220.1,1013.3,42.8,11.3,125.7,10.9,6,10.0,2022-02-07T08:08:47,2022-02-07T18:28:28,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-02-08,10.8,3.9,6.1,10.8,-1.4,2.3,4.4,89.1,36.751,100.0,16.67,rain,0.0,0.0,60.5,34.5,0.4,1008.0,89.6,8.3,15.5,1.2,1,10.0,2022-02-08T08:07:38,2022-02-08T18:29:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-09,7.6,4.0,5.4,4.5,-1.4,1.8,0.5,71.2,13.64,100.0,8.33,rain,0.0,0.0,56.5,31.3,9.4,1021.6,72.0,11.2,89.0,7.7,3,10.0,2022-02-09T08:06:28,2022-02-09T18:30:58,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-02-10,9.8,1.0,5.8,8.2,-2.0,4.0,2.0,77.9,0.0,0.0,0.0,rain,0.0,0.0,32.4,15.8,27.0,1027.7,29.5,11.3,142.4,12.4,6,10.0,2022-02-10T08:05:16,2022-02-10T18:32:12,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-11,11.2,0.4,6.0,11.2,0.4,5.4,2.0,76.7,0.0,0.0,0.0,,0.0,0.0,23.7,12.8,237.5,1024.7,6.6,11.3,169.3,14.6,6,10.0,2022-02-11T08:04:02,2022-02-11T18:33:27,0.33,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-12,12.2,1.3,6.9,12.2,1.3,6.0,3.9,81.9,0.104,100.0,4.17,rain,0.0,0.0,38.9,30.2,12.4,1026.4,29.4,9.5,161.1,13.9,6,10.0,2022-02-12T08:02:48,2022-02-12T18:34:41,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-02-13,7.9,6.0,6.9,4.0,2.1,3.0,3.4,78.3,0.0,0.0,0.0,rain,0.0,0.0,47.5,32.6,54.8,1028.6,88.0,11.3,40.6,3.6,1,10.0,2022-02-13T08:01:32,2022-02-13T18:35:55,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-14,7.9,5.0,6.2,5.4,2.1,3.7,2.2,76.1,0.314,100.0,8.33,rain,0.0,0.0,33.8,17.9,36.3,1024.8,85.7,11.0,61.9,5.3,2,10.0,2022-02-14T08:00:14,2022-02-14T18:37:08,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-02-15,9.6,-0.5,4.8,8.2,-2.8,3.9,1.7,80.8,0.125,100.0,4.17,rain,0.0,0.0,17.5,10.9,265.0,1024.3,16.9,9.7,134.1,11.5,5,10.0,2022-02-15T07:58:56,2022-02-15T18:38:22,0.46,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-02-16,13.1,2.0,7.2,13.1,1.5,7.1,1.7,71.6,0.0,0.0,0.0,,0.0,0.0,15.6,8.1,145.0,1021.4,37.1,8.8,149.5,13.0,6,10.0,2022-02-16T07:57:36,2022-02-16T18:39:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-17,13.9,3.5,8.9,13.9,2.9,8.6,2.9,67.0,0.0,0.0,0.0,,0.0,0.0,16.9,13.9,246.0,1013.1,24.8,11.1,145.5,12.5,6,10.0,2022-02-17T07:56:15,2022-02-17T18:40:48,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-18,10.8,5.8,9.2,10.8,5.0,8.5,5.5,77.9,8.064,100.0,12.5,rain,0.0,0.0,40.7,22.9,269.3,1012.1,70.8,10.5,30.0,2.6,1,10.0,2022-02-18T07:54:53,2022-02-18T18:42:01,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-19,11.4,1.3,6.2,11.4,-0.6,5.9,2.8,81.3,0.0,0.0,0.0,,0.0,0.0,14.8,9.6,193.4,1020.9,5.1,10.8,179.9,15.6,6,10.0,2022-02-19T07:53:30,2022-02-19T18:43:13,0.6,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-02-20,12.9,3.5,9.7,12.9,3.5,9.3,3.9,68.4,0.0,0.0,0.0,,0.0,0.0,17.6,12.6,237.1,1018.7,69.1,11.3,122.5,10.6,6,10.0,2022-02-20T07:52:06,2022-02-20T18:44:25,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-21,15.1,9.1,11.8,15.1,9.1,11.8,6.6,71.0,0.0,0.0,0.0,,0.0,0.0,13.7,9.2,69.0,1014.2,47.9,11.2,160.2,13.9,6,10.0,2022-02-21T07:50:41,2022-02-21T18:45:37,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-02-22,16.7,9.8,13.1,16.7,9.6,13.1,8.2,73.3,0.14,100.0,8.33,rain,0.0,0.0,19.4,11.0,153.7,1007.4,73.9,11.0,84.6,7.4,4,10.0,2022-02-22T07:49:15,2022-02-22T18:46:49,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-23,11.3,7.1,9.1,11.3,3.7,7.1,8.1,93.2,8.246,100.0,16.67,rain,0.0,0.0,35.3,21.5,10.2,1015.1,89.6,7.9,21.9,1.9,1,10.0,2022-02-23T07:47:47,2022-02-23T18:48:00,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-24,7.1,5.8,6.2,3.7,0.9,2.1,4.5,88.3,12.793,100.0,16.67,rain,0.0,0.0,63.0,37.4,21.8,1018.1,89.6,9.5,17.8,1.6,1,10.0,2022-02-24T07:46:19,2022-02-24T18:49:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-02-25,7.8,6.6,7.1,7.0,2.5,4.4,3.6,78.8,5.519,100.0,12.5,rain,0.0,0.0,55.4,29.7,11.3,1016.9,89.5,10.4,31.8,2.7,1,10.0,2022-02-25T07:44:50,2022-02-25T18:50:22,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-02-26,10.3,4.9,8.1,10.3,4.7,7.2,3.5,73.5,0.0,0.0,0.0,,0.0,0.0,26.6,19.8,26.7,1020.8,65.2,10.7,175.9,15.2,6,10.0,2022-02-26T07:43:20,2022-02-26T18:51:32,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17060099999"
2022-02-27,9.2,6.9,7.7,5.7,3.0,4.2,3.8,76.2,0.0,0.0,0.0,rain,0.0,0.0,41.0,33.0,59.1,1020.9,84.6,11.1,59.6,5.1,3,10.0,2022-02-27T07:41:50,2022-02-27T18:52:42,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17060099999"
2022-02-28,7.0,4.0,5.8,6.9,-1.0,2.9,3.8,87.0,4.125,100.0,12.5,rain,0.0,0.0,41.4,29.5,329.0,1016.8,88.7,10.5,36.5,3.2,1,10.0,2022-02-28T07:40:18,2022-02-28T18:53:52,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17060099999,LTFJ"
2022-03-01,4.5,2.6,3.6,2.0,-1.4,0.4,0.0,77.7,0.821,100.0,4.17,rain,0.0,0.0,36.4,21.0,343.3,1022.8,90.1,10.1,27.9,2.4,1,10.0,2022-03-01T07:38:46,2022-03-01T18:55:01,0.95,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17060099999"
2022-03-02,6.3,2.2,4.0,3.5,-2.3,0.6,-1.0,70.0,2.592,100.0,4.17,"rain,snow",0.0,0.0,37.4,19.6,12.4,1018.3,84.5,11.2,100.9,8.4,5,10.0,2022-03-02T07:37:13,2022-03-02T18:56:10,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-03,6.6,2.9,4.1,5.1,-1.5,1.4,1.1,81.0,2.038,100.0,12.5,rain,0.0,0.0,38.9,21.0,324.5,1013.3,88.7,10.5,39.6,3.3,1,10.0,2022-03-03T07:35:39,2022-03-03T18:57:19,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-04,9.6,3.9,7.0,9.0,1.7,5.5,0.4,63.9,0.873,100.0,4.17,rain,0.0,0.0,30.6,15.5,214.3,1016.1,68.2,11.3,147.8,12.7,5,10.0,2022-03-04T07:34:05,2022-03-04T18:58:27,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-03-05,9.8,2.7,6.9,8.7,2.4,5.7,1.5,68.8,0.0,0.0,0.0,rain,0.0,0.0,36.7,19.8,65.9,1016.2,82.9,10.6,102.8,8.4,5,10.0,2022-03-05T07:32:30,2022-03-05T18:59:36,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-06,8.7,6.0,7.2,5.0,1.7,3.1,3.1,75.3,0.015,100.0,4.17,rain,0.0,0.0,55.4,31.4,65.6,1014.9,88.9,11.3,75.1,5.9,3,10.0,2022-03-06T07:30:55,2022-03-06T19:00:44,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-07,6.8,5.0,5.7,4.2,1.2,2.6,3.7,87.1,3.62,100.0,12.5,rain,0.0,0.0,33.8,24.0,13.3,1012.7,90.0,10.6,25.9,2.1,1,10.0,2022-03-07T07:29:19,2022-03-07T19:01:51,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-08,5.1,3.9,4.5,2.2,-0.7,1.0,2.7,88.1,2.959,100.0,8.33,rain,0.0,0.0,40.7,25.9,37.5,1014.3,88.5,9.9,33.8,2.6,1,10.0,2022-03-08T07:27:42,2022-03-08T19:02:59,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-09,6.1,3.0,4.1,2.2,-1.1,0.2,-0.5,72.5,0.769,100.0,8.33,rain,0.0,0.0,44.6,25.3,37.1,1015.4,81.3,10.9,124.2,10.7,5,10.0,2022-03-09T07:26:05,2022-03-09T19:04:06,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-10,3.8,0.1,1.5,-0.4,-6.9,-3.3,-1.3,82.4,3.42,100.0,12.5,"rain,snow",0.0,0.0,61.2,35.5,19.1,1017.0,88.7,8.0,72.0,6.2,3,10.0,2022-03-10T07:24:28,2022-03-10T19:05:13,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-11,0.9,-2.9,-0.6,-4.7,-7.1,-5.8,-2.7,86.1,5.893,100.0,12.5,"rain,snow",2.2,1.0,58.7,29.2,3.8,1023.0,88.2,7.0,135.5,11.8,5,10.0,2022-03-11T07:22:50,2022-03-11T19:06:19,0.28,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-03-12,0.0,-4.0,-1.8,-4.2,-10.6,-6.8,-4.6,81.2,2.601,100.0,12.5,"rain,snow",1.0,2.5,55.8,24.5,313.7,1026.7,85.2,8.1,79.5,6.7,5,10.0,2022-03-12T07:21:12,2022-03-12T19:07:26,0.31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-03-13,3.4,-1.0,0.9,2.8,-5.6,-1.1,-0.6,89.8,5.533,100.0,12.5,"rain,snow",0.0,1.1,39.2,20.5,21.2,1027.9,70.0,9.3,143.7,12.4,5,10.0,2022-03-13T07:19:33,2022-03-13T19:08:32,0.34,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-14,5.2,-3.7,1.6,5.2,-6.4,-0.1,-1.2,82.3,0.278,100.0,8.33,rain,0.0,0.4,28.4,14.1,22.4,1033.6,68.0,10.7,115.1,9.9,6,10.0,2022-03-14T07:17:55,2022-03-14T19:09:38,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-15,7.3,0.2,4.0,5.4,-2.9,2.4,0.2,77.1,0.0,0.0,0.0,snow,0.0,0.0,18.4,12.3,318.8,1034.9,73.1,11.1,113.5,9.6,5,10.0,2022-03-15T07:16:15,2022-03-15T19:10:44,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-16,7.5,2.8,5.3,6.2,1.0,3.8,0.7,72.8,0.0,0.0,0.0,,0.0,0.0,18.0,12.6,211.7,1027.0,57.6,10.2,96.9,8.3,3,10.0,2022-03-16T07:14:36,2022-03-16T19:11:49,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-03-17,9.7,2.9,5.6,7.3,-2.8,2.9,2.2,79.8,4.515,100.0,12.5,rain,0.0,0.0,49.7,34.6,32.1,1026.9,86.9,9.6,109.5,9.6,5,10.0,2022-03-17T07:12:56,2022-03-17T19:12:55,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-03-18,3.0,-0.9,1.0,-0.5,-5.8,-3.6,-1.9,81.3,3.424,100.0,12.5,"rain,snow",0.0,0.0,53.6,32.0,13.9,1035.3,88.1,8.4,103.2,9.0,4,10.0,2022-03-18T07:11:16,2022-03-18T19:14:00,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-03-19,3.5,-2.7,0.8,-1.5,-6.9,-3.9,-1.9,82.2,4.738,100.0,16.67,"rain,snow",0.1,0.0,59.4,29.7,15.9,1035.9,85.7,9.0,113.8,9.8,5,10.0,2022-03-19T07:09:36,2022-03-19T19:15:05,0.54,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-20,5.9,0.0,3.4,2.6,-5.0,-0.6,-1.5,71.9,4.832,100.0,12.5,"rain,snow",0.0,0.0,57.6,33.1,31.9,1034.2,86.8,10.9,120.8,10.3,7,10.0,2022-03-20T07:07:56,2022-03-20T19:16:10,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-03-21,7.7,3.5,5.1,3.7,-0.1,1.7,-2.1,59.8,0.0,0.0,0.0,snow,0.0,0.0,53.3,29.9,49.6,1030.6,70.2,11.3,143.2,12.4,7,10.0,2022-03-21T07:06:16,2022-03-21T19:17:15,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-22,7.0,3.6,5.2,6.4,0.6,2.7,1.1,74.6,0.666,100.0,4.17,rain,0.0,0.0,33.5,21.5,52.1,1024.9,60.5,11.0,84.3,7.3,6,10.0,2022-03-22T07:04:36,2022-03-22T19:18:19,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-23,8.3,4.6,6.2,4.4,0.6,2.7,2.3,76.4,0.328,100.0,8.33,rain,0.0,0.0,46.4,32.6,34.3,1023.1,73.4,11.1,82.3,7.1,4,10.0,2022-03-23T07:02:55,2022-03-23T19:19:24,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-03-24,10.3,2.0,6.2,10.3,0.7,4.5,1.6,73.0,0.169,100.0,8.33,rain,0.0,0.0,31.0,18.0,312.8,1020.9,38.5,11.1,180.6,15.6,7,10.0,2022-03-24T07:01:15,2022-03-24T19:20:28,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2022-03-25,12.6,5.4,8.9,12.6,3.3,7.7,1.6,62.0,0.0,0.0,0.0,rain,0.0,0.0,26.6,17.5,357.8,1019.8,29.1,11.2,189.3,16.3,7,10.0,2022-03-25T06:59:35,2022-03-25T19:21:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
2022-03-26,9.4,4.2,7.0,8.2,2.2,5.4,3.3,77.3,0.49,100.0,8.33,rain,0.0,0.0,19.1,20.3,327.6,1027.3,55.2,11.3,168.3,14.5,8,10.0,2022-03-26T06:57:54,2022-03-26T19:22:37,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
